"STATION","NAME","DATE","AWND","FMTM","PGTM","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","WDF2","WDF5","WSF2","WSF5","WT01","WT02","WT03","WT04","WT05","WT07","WT08","WT13","WT14","WT16","WT21"
"USW00023293","SAN JOSE, CA US","2016-05-16","7.38",,,"0.00",,,,"79","55","  310","  330","21.0","25.9",,,,,,,"    1",,,,
"USW00023293","SAN JOSE, CA US","2016-05-17","7.16",,,"0.00",,,,"89","56","  320","  320","19.9","23.0",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2016-05-18","6.04",,,"0.00",,,,"88","60","  290","  290","16.1","19.9",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2016-05-19","7.83",,,"0.00",,,,"73","55","  270","  280","21.9","25.9",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2016-05-20","12.08",,,"0.00",,,,"65","53","  240","  250","19.9","27.1",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2016-05-21","4.92",,,"0.14",,,,"63","52","  320","  320","14.1","14.1",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2016-05-22","7.83",,,"0.00",,,,"69","48","  320","  290","21.9","25.9",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2016-05-23","8.50",,,"0.00",,,,"70","50","  300","  300","21.0","25.1",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2016-05-24","8.95",,,"0.00",,,,"70","55","  310","  320","23.0","28.0",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2016-05-25","8.50",,,"0.00",,,,"72","56","  310","  320","19.9","25.9",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2016-05-26","7.61",,,"0.00",,,,"78","50","  320","  310","21.0","25.1",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2016-05-27","8.72",,,"0.00",,,,"80","53","  290","  290","19.9","23.0","    1",,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2016-05-28","6.71",,,"0.00",,,,"87","60","  310","  330","18.1","25.1",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2016-05-29","8.05",,,"0.00",,,,"83","55","  300","  300","19.9","23.0",,,,,,,"    1",,,,
"USW00023293","SAN JOSE, CA US","2016-05-30","8.05",,,"0.00",,,,"83","54","  290","  290","17.0","21.9",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2016-05-31","5.82",,,"0.00",,,,"89","58","  300","  310","17.0","19.9",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2016-06-01","6.93",,,"0.00",,,,"82","59","  280","  290","16.1","19.9",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2016-06-02","6.04",,,"0.00",,,,"86","55","  290","  290","14.1","18.1",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2016-06-03","5.59",,,"0.00",,,,"95","60","  300","  300","17.0","19.9",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2016-06-04","5.59",,,"0.00",,,,"89","61","  300","  290","17.0","21.0",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2016-06-05","7.16",,,"0.00",,,,"88","59","  300","  300","21.0","21.9",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2016-06-06","7.38",,,"0.00",,,,"77","57","  300","  310","16.1","21.0",,,,,,,"    1",,,,
"USW00023293","SAN JOSE, CA US","2016-06-07","8.72",,,"0.00",,,,"79","59","  320","  320","19.9","23.0",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2016-06-08","9.62",,,"0.00",,,,"74","60","  300","  300","19.9","23.0",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2016-06-09","8.50",,,"0.00",,,,"72","59","  310","  280","17.0","21.9",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2016-06-10","8.28",,,"0.00",,,,"73","56","  320","  340","21.9","31.1",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2016-06-11","7.83",,,"0.00",,,,"86","53","  320","  310","21.9","25.9",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2016-06-12","11.41",,,"0.00",,,,"84","59","  120","  130","18.1","21.0",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2016-06-13","10.51",,,"0.00",,,,"75","58","  310","  310","21.9","25.9",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2016-06-14","9.17",,,"0.00",,,,"72","54","  300","  310","23.0","29.1",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2016-06-15","8.50",,,"0.00",,,,"70","51","  290","  260","21.0","28.0",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2016-06-16","7.61",,,"0.00",,,,"77","52","  310","  300","21.0","25.9",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2016-06-17","9.84",,,"0.00",,,,"79","58","  320","  320","21.0","27.1",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2016-06-18","8.72",,,"0.00",,,,"77","58","  310","  330","19.9","23.9",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2016-06-19","7.61",,,"0.00",,,,"87","59","  320","  320","21.9","28.0",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2016-06-20","7.61",,,"0.00",,,,"85","59","  300","  300","19.9","25.1",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2016-06-21","6.71",,,"0.00",,,,"90","59","  320","  320","18.1","23.0",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2016-06-22","7.38",,,"0.00",,,,"75","56","  290","  290","17.0","21.0",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2016-06-23","8.50",,,"0.00",,,,"82","54","  320","  330","23.9","28.0",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2016-06-24","7.83",,,"0.00",,,,"82","56","  310","  310","19.9","23.9",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2016-06-25","6.71",,,"0.00",,,,"90","60","  300","  300","21.0","23.9",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2016-06-26","6.71",,,"0.00",,,,"88","59","  290","  290","16.1","19.0",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2016-06-27","7.38",,,"0.00",,,,"87","59","  300","  290","16.1","19.0",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2016-06-28","7.83",,,"0.00",,,,"84","60","  290","  300","15.0","18.1",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2016-06-29","7.83",,,"0.00",,,,"73","56","  300","  300","16.1","21.0",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2016-06-30","6.04",,,"0.00",,,,"86","56","  310","  310","17.0","21.9",,,,,,,"    1",,,,
"USW00023293","SAN JOSE, CA US","2016-07-01","8.28",,,"0.00",,,,"81","56","  120","  130","17.0","21.0",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2016-07-02","9.62",,,"0.00",,,,"81","55","  130","  130","17.0","19.9",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2016-07-03","8.95",,,"0.00",,,,"81","57","  280","  300","16.1","19.9",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2016-07-04","8.72",,,"0.00",,,,"80","56","  300","  300","16.1","21.0",,,,,,,"    1",,,,
"USW00023293","SAN JOSE, CA US","2016-07-05","8.50",,,"0.00",,,,"77","57","  310","  310","16.1","19.9",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2016-07-06","9.40",,,"0.00",,,,"75","55","  320","  300","19.9","25.1",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2016-07-07","8.05",,,"0.00",,,,"73","57","  300","  310","21.9","25.9",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2016-07-08","8.50",,,"0.00",,,,"78","59","  300","  300","19.9","23.0",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2016-07-09","9.84",,,"0.00",,,,"80","60","  320","  310","21.9","28.0",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2016-07-10","8.50",,,"0.00",,,,"79","55","  310","  330","17.0","23.9",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2016-07-11","8.05",,,"0.00",,,,"84","58","  310","  300","21.0","25.9",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2016-07-12","7.38",,,"0.00",,,,"79","56","  310","  340","18.1","25.1",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2016-07-13","5.37",,,"0.00",,,,"89","57","  310","  280","17.0","19.9",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2016-07-14","6.71",,,"0.00",,,,"86","60","  300","  290","17.0","19.9",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2016-07-15","7.61",,,"0.00",,,,"82","55","  290","  280","16.1","21.0",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2016-07-16","9.62",,,"0.00",,,,"82","57","  140","  300","15.0","21.0",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2016-07-17","10.51",,,"0.00",,,,"80","56","  300","  300","19.9","25.9",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2016-07-18","8.05",,,"0.00",,,,"73","58","  320","  340","18.1","23.9",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2016-07-19","9.40",,,"0.00",,,,"75","57","  320","  300","21.0","23.9",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2016-07-20","7.61",,,"0.00",,,,"80","56","  290","  280","18.1","21.9",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2016-07-21","9.62",,,"0.00",,,,"78","57","  310","  310","21.0","23.9",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2016-07-22","6.49",,,"0.00",,,,"85","56","  300","  290","18.1","21.9",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2016-07-23","6.71",,,"0.00",,,,"89","59","  310","  300","17.0","21.0",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2016-07-24","5.82",,,"0.00",,,,"85","59","  290","  300","17.0","19.9",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2016-07-25","6.49",,,"0.00",,,,"84","56","  320","  280","14.1","18.1",,,,,,,"    1",,,,
"USW00023293","SAN JOSE, CA US","2016-07-26","4.47",,,"0.00",,,,"94","61","  300","  330","14.1","16.1",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2016-07-27","6.71",,,"0.00",,,,"91","64","  290","  310","14.1","17.0",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2016-07-28","6.71",,,"0.00",,,,"86","61","  290","  290","14.1","17.0",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2016-07-29","6.71",,,"0.00",,,,"84","60","  290","  300","14.1","17.0",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2016-07-30","7.38",,,"0.00",,,,"81","60","  290","  280","15.0","18.1",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2016-07-31","6.71",,,"0.00",,,,"79","59","  290","  300","15.0","19.9",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2016-08-01","7.16",,,"0.00",,,,"79","59","  310","  290","16.1","19.9",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2016-08-02","6.04",,,"0.00",,,,"81","57","  280","  310","15.0","17.0",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2016-08-03","7.16",,,"0.00",,,,"82","57","  290","  290","17.0","21.0",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2016-08-04","7.38",,,"0.00",,,,"74","58","  300",,"15.0",,,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2016-08-05","9.17",,,"0.00",,,,"78","58","  320","  290","18.1","23.0",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2016-08-06","6.71",,,"0.00",,,,"75","58","  300","  300","17.0","19.9",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2016-08-07","6.71",,,"0.00",,,,"78","55","  300","  300","15.0","19.9",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2016-08-08","6.04",,,"0.00",,,,"81","57","  330","  310","17.0","21.9",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2016-08-09","8.28",,,"0.00",,,,"85","57","  300","  290","18.1","23.9",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2016-08-10","10.29",,,"0.00",,,,"84","56","  130","  120","21.0","28.0",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2016-08-11","7.61",,,"0.00",,,,"81","56","  290","  310","16.1","19.9",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2016-08-12","5.82",,,"0.00",,,,"80","60","  290","  300","15.0","21.9",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2016-08-13","6.26",,,"0.00",,,,"88","59","  280","  270","15.0","18.1",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2016-08-14","7.61",,,"0.00",,,,"85","60","  290","  290","16.1","19.0",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2016-08-15","6.26",,,"0.00",,,,"79","60","  320","  320","15.0","18.1",,,,,,,"    1",,,,
"USW00023293","SAN JOSE, CA US","2016-08-16","6.04",,,"0.00",,,,"82","59","  290","  330","15.0","18.1",,,,,,,"    1",,,,
"USW00023293","SAN JOSE, CA US","2016-08-17","6.71",,,"0.00",,,,"82","59","  300","  310","15.0","18.1",,,,,,,"    1",,,,
"USW00023293","SAN JOSE, CA US","2016-08-18","6.04",,,"0.00",,,,"80","61","  300","  300","15.0","18.1",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2016-08-19","6.93",,,"0.00",,,,"78","58","  290","  300","14.1","17.0",,,,,,,"    1",,,,
"USW00023293","SAN JOSE, CA US","2016-08-20","6.71",,,"0.00",,,,"76","61","  290","  290","15.0","19.0",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2016-08-21","6.93",,,"0.00",,,,"78","60","  310","  300","18.1","21.9",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2016-08-22","6.71",,,"0.00",,,,"77","60","  300","  300","18.1","21.9",,,,,,,"    1",,,,
"USW00023293","SAN JOSE, CA US","2016-08-23","6.04",,,"0.00",,,,"81","60","  290","  290","16.1","19.0","    1",,,,,,"    1",,,,
"USW00023293","SAN JOSE, CA US","2016-08-24","6.49",,,"0.00",,,,"78","60","  300","  310","15.0","19.0",,,,,,,"    1",,,,
"USW00023293","SAN JOSE, CA US","2016-08-25","5.59",,,"0.00",,,,"76","60","  310","  280","15.0","18.1",,,,,,,"    1",,,,
"USW00023293","SAN JOSE, CA US","2016-08-26","8.50",,,"0.00",,,,"81","60","  300","  290","16.1","19.0",,,,,,,"    1",,,,
"USW00023293","SAN JOSE, CA US","2016-08-27","7.38",,,"0.00",,,,"78","61","  310","  320","17.0","19.9",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2016-08-28","6.93",,,"0.00",,,,"79","60","  300","  310","17.0","21.0",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2016-08-29","9.62",,,"0.00",,,,"76","60","  320","  320","21.0","25.9",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2016-08-30","6.26",,,"0.00",,,,"81","59","  320","  340","18.1","23.0",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2016-08-31","8.72",,,"0.00",,,,"78","60","  320","  340","19.9","23.9",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2016-09-01","5.14",,,"0.00",,,,"75","59","  300","  320","19.9","21.9",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2016-09-02","6.71",,,"0.00",,,,"81","57","  300","  290","17.0","21.0",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2016-09-03","8.28",,,"0.00",,,,"75","57","  300","  300","19.9","23.0",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2016-09-04","8.72",,,"0.00",,,,"76","55","  310","  310","18.1","23.0",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2016-09-05","8.28",,,"0.00",,,,"81","54","  300","  300","18.1","21.9",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2016-09-06","5.37",,,"0.00",,,,"87","54","  300","  300","18.1","21.9",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2016-09-07","6.04",,,"0.00",,,,"93","59","  120","  120","17.0","21.9",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2016-09-08","8.72",,,"0.00",,,,"80","59","  120","  120","17.0","21.0",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2016-09-09","5.37",,,"0.00",,,,"80","59","  300","  320","14.1","17.0",,,,,,,"    1",,,,
"USW00023293","SAN JOSE, CA US","2016-09-10","6.71",,,"0.00",,,,"77","59","  290","  290","14.1","18.1",,,,,,,"    1",,,,
"USW00023293","SAN JOSE, CA US","2016-09-11","6.26",,,"0.00",,,,"76","57","  300","  300","16.1","21.9",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2016-09-12","11.63",,,"0.00",,,,"76","57","  310","  300","23.0","29.1",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2016-09-13","8.95",,,"0.00",,,,"73","56","  190","  200","17.0","25.1",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2016-09-14","7.16",,,"0.00",,,,"78","54","  310","  300","17.0","21.9",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2016-09-15","5.14",,,"0.00",,,,"76","56","  310","  300","15.0","19.0",,,,,,,"    1",,,,
"USW00023293","SAN JOSE, CA US","2016-09-16","5.59",,,"0.00",,,,"80","57","  290","  280","14.1","16.1",,,,,,,"    1",,,,
"USW00023293","SAN JOSE, CA US","2016-09-17","4.25",,,"0.00",,,,"85","58","  310","  290","12.1","13.0","    1",,,,,,"    1",,,,
"USW00023293","SAN JOSE, CA US","2016-09-18","3.80",,,"0.00",,,,"93","58","  300","  310","14.1","16.1",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2016-09-19","4.70",,,"0.00",,,,"94","63","  300","  320","15.0","19.9",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2016-09-20","6.26",,,"0.00",,,,"81","61","  290","  320","14.1","18.1",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2016-09-21","8.95",,,"0.00",,,,"76","58","  310","  300","21.9","28.0",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2016-09-22","9.62",,,"0.00",,,,"73","57","  300","  300","21.9","25.9",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2016-09-23","6.93",,,"0.00",,,,"80","52","  320","  310","23.0","28.0",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2016-09-24","6.04",,,"0.00",,,,"87","57","  310","  340","21.9","25.9",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2016-09-25","4.03",,,"0.00",,,,"97","59","  290","  310","10.1","14.1",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2016-09-26","5.14",,,"0.00",,,,"98","62","  290","  300","15.0","17.0",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2016-09-27","5.82",,,"0.00",,,,"95","63","  310","  320","15.0","19.9",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2016-09-28","5.59",,,"0.00",,,,"80","58","  280","  290","16.1","19.0",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2016-09-29","6.71",,,"0.00",,,,"73","57","  300","  300","16.1","21.0",,,,,,,"    1",,,,
"USW00023293","SAN JOSE, CA US","2016-09-30","9.62",,,"0.00",,,,"70","56","  310","  330","21.9","27.1",,,,,,,"    1",,,,
"USW00023293","SAN JOSE, CA US","2016-10-01","8.28",,,"0.00",,,,"73","52","  310","  320","21.9","25.9",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2016-10-02","6.93",,,"0.00",,,,"72","51","  290","  250","19.9","25.1",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2016-10-03","5.82",,,"0.00",,,,"69","50","  170","  240","15.0","25.9",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2016-10-04","7.83",,,"0.00",,,,"72","56","  280","  330","18.1","23.9",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2016-10-05","6.04",,,"0.00",,,,"75","51","  310","  310","18.1","23.0",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2016-10-06","5.82",,,"0.00",,,,"78","50","  300","  290","17.0","28.0",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2016-10-07","3.80",,,"0.00",,,,"85","53","  310","  310","13.0","14.1",,,,,,,"    1",,,,
"USW00023293","SAN JOSE, CA US","2016-10-08","3.80",,,"0.00",,,,"89","54","  310","  320","13.0","16.1",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2016-10-09","4.92",,,"0.00",,,,"86","56","  270","  280","14.1","17.0",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2016-10-10","4.92",,,"0.00",,,,"73","56","  310","  310","16.1","21.0",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2016-10-11","6.26",,,"0.00",,,,"71","59","  310","  310","17.0","23.0",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2016-10-12","5.82",,,"0.00",,,,"72","55","  290","  290","21.0","23.9",,,,,,,"    1",,,,
"USW00023293","SAN JOSE, CA US","2016-10-13","3.80",,,"0.00",,,,"73","51","  310","  310","13.0","14.1",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2016-10-14","10.29",,,"0.00",,,,"72","60","  120","  130","18.1","23.0",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2016-10-15","9.62",,,"0.04",,,,"76","60","  180","  180","25.9","34.0","    1",,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2016-10-16","12.08",,,"0.40",,,,"68","61","  140","  160","21.0","29.1","    1",,,,,,"    1",,,,
"USW00023293","SAN JOSE, CA US","2016-10-17","6.49",,,"0.00",,,,"71","54","  300","  330","18.1","23.0",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2016-10-18","6.93",,,"0.00",,,,"71","52","  290","  290","18.1","23.0",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2016-10-19","6.26",,,"0.00",,,,"78","51","  280","  290","18.1","25.9",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2016-10-20","3.80",,,"0.00",,,,"82","52","  290","  310","13.0","15.0",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2016-10-21","4.92",,,"0.00",,,,"79","53","  300","  290","17.0","21.0",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2016-10-22","4.92",,,"0.00",,,,"74","53","  310","  280","14.1","18.1","    1",,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2016-10-23","7.38",,,"0.00",,,,"75","51","  180","  200","23.0","31.1",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2016-10-24","10.74",,,"0.00",,,,"69","59","  180","  170","21.9","30.0",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2016-10-25","9.62",,,"0.00",,,,"75","62","  120","  110","19.9","25.9",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2016-10-26","7.16",,,"0.00",,,,"80","54","  290","  290","17.0","19.9",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2016-10-27","5.59",,,"0.30",,,,"70","60","  200","  180","15.0","19.9","    1",,,,,,"    1",,,,
"USW00023293","SAN JOSE, CA US","2016-10-28","5.14",,,"0.64",,,,"72","62","  180","  180","14.1","19.9","    1",,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2016-10-29","7.61",,,"0.01",,,,"73","59","  180","  180","19.9","23.9",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2016-10-30","10.29",,,"0.17",,,,"68","58","  170","  120","18.1","23.0","    1",,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2016-10-31","6.04",,,"0.00",,,,"68","51","  190","  190","18.1","23.9",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2016-11-01","6.93",,,"0.03",,,,"67","52","  300","  300","15.0","19.0","    1",,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2016-11-02","4.03",,,"0.00",,,,"73","47","  300","  310","14.1","16.1",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2016-11-03","3.13",,,"0.00",,,,"75","49","  300","  260","10.1","15.0",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2016-11-04","2.91",,,"0.00",,,,"76","50","  260","  270","12.1","14.1",,,,,,,"    1",,,,
"USW00023293","SAN JOSE, CA US","2016-11-05","4.70",,,"0.00",,,,"70","48","  290","  310","17.0","21.9",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2016-11-06","4.25",,,"0.00",,,,"74","54","  300","  320","10.1","12.1",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2016-11-07","2.91",,,"0.00",,,,"75","57","  310","  320","10.1","13.0","    1",,,,,,"    1",,,,
"USW00023293","SAN JOSE, CA US","2016-11-08","2.91",,,"0.00",,,,"77","56","  310","  310","13.0","15.0",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2016-11-09","2.01",,,"0.00",,,,"79","55","  300","  300","10.1","12.1","    1",,,,,,"    1",,,,
"USW00023293","SAN JOSE, CA US","2016-11-10","2.46",,,"0.00",,,,"78","54","  320","  340","8.1","10.1",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2016-11-11","4.03",,,"0.00",,,,"77","53","  290","  290","14.1","16.1",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2016-11-12","3.58",,,"0.00",,,,"75","56","  300","  310","18.1","23.0",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2016-11-13","3.13",,,"0.00",,,,"73","51","  280","  300","10.1","13.0","    1","    1",,,,,,,,,
"USW00023293","SAN JOSE, CA US","2016-11-14","2.91",,,"0.00",,,,"69","57","  320","  300","8.9","11.0","    1","    1",,,,,"    1",,,,
"USW00023293","SAN JOSE, CA US","2016-11-15","6.49",,,"0.00",,,,"71","57","  300","  300","23.0","28.0","    1",,,,,,"    1",,,,
"USW00023293","SAN JOSE, CA US","2016-11-16","9.84",,,"0.00",,,,"62","50","  280","  280","19.9","25.1",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2016-11-17","4.25",,,"0.00",,,,"64","42","  290","  290","14.1","17.0",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2016-11-18","8.28",,,"0.00",,,,"73","42","  170","  160","21.9","36.0",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2016-11-19","14.09",,,"0.04",,,,"65","53","  100","  100","28.0","33.1",,,,,,,"    1",,,,
"USW00023293","SAN JOSE, CA US","2016-11-20","5.82",,,"0.34",,,,"64","54","  270","  280","15.0","19.0","    1",,,,,,,,,,
